time,close,high,low,open,volumefrom,volumeto
1520021700,0.0342,0.0344,0.0342,0.0343,68564.19,2352.31
1520021760,0.0344,0.0344,0.0342,0.0342,70651.89,2426.87
1520021820,0.0344,0.0344,0.0344,0.0344,3536.01,121.64
1520021880,0.0344,0.0344,0.0344,0.0344,52101.63,1792.3
1520021940,0.0344,0.0344,0.0344,0.0344,190200.16,6542.89
1520022000,0.0344,0.0344,0.0343,0.0344,81814.46,2807.83
1520022060,0.0344,0.0344,0.0343,0.0344,166307.69,5711.13
1520022120,0.0344,0.0344,0.0343,0.0344,98912.23,3400.56
1520022180,0.0344,0.0344,0.0343,0.0344,249165.88,8567.74
1520022240,0.0344,0.0345,0.0344,0.0344,208011.95,7158.62
1520022300,0.0345,0.0345,0.0344,0.0344,7827.62,269.59
1520022360,0.0344,0.0345,0.0343,0.0345,62438.47,2149.04
1520022420,0.0344,0.0345,0.0344,0.0344,37690.5,1296.64
1520022480,0.0344,0.0345,0.0344,0.0344,55994.61,1926.59
1520022540,0.0344,0.0344,0.0344,0.0344,29851.94,1026.91
1520022600,0.0344,0.0344,0.0344,0.0344,27657.59,951.42
1520022660,0.0344,0.0344,0.0344,0.0344,58665.22,2018.08
1520022720,0.0345,0.0345,0.0344,0.0344,62999.04,2169.11
1520022780,0.0344,0.0345,0.0344,0.0345,33878.04,1166.66
1520022840,0.0345,0.0345,0.0344,0.0344,19942.68,687.7
1520022900,0.0345,0.0345,0.0344,0.0345,20363.33,701.33
1520022960,0.0345,0.0345,0.0345,0.0345,65055.47,2244.41
1520023020,0.0345,0.0345,0.0345,0.0345,0,0
1520023080,0.0345,0.0345,0.0345,0.0345,0,0
1520023140,0.0345,0.0347,0.0344,0.0345,178063.37,6152.91
1520023200,0.0346,0.0346,0.0345,0.0345,48699.23,1681.23
1520023260,0.0345,0.0346,0.0345,0.0346,22536.3,777.5
1520023320,0.0345,0.0346,0.0345,0.0345,46519.47,1605.89
1520023380,0.0345,0.0346,0.0344,0.0345,50500.12,1742.37
1520023440,0.0345,0.0346,0.0344,0.0345,28361.79,979.11
1520023500,0.0345,0.0345,0.0345,0.0345,18175.13,627.04
1520023560,0.0345,0.0345,0.0345,0.0345,28886.74,996.59
1520023620,0.0345,0.0345,0.0344,0.0345,27552.13,949.1
1520023680,0.0345,0.0346,0.0344,0.0345,13537.6,466.45
1520023740,0.0346,0.0346,0.0344,0.0345,35953.67,1241.43
1520023800,0.0344,0.0346,0.0343,0.0346,129202.78,4454.51
1520023860,0.0344,0.0344,0.0344,0.0344,0,0
1520023920,0.0344,0.0344,0.0344,0.0344,0,0
1520023980,0.0343,0.0344,0.0343,0.0344,112.88,3.87
1520024040,0.0343,0.0343,0.0343,0.0343,0,0
1520024100,0.0343,0.0343,0.0343,0.0343,0,0
1520024160,0.0343,0.0343,0.0343,0.0343,0,0
1520024220,0.0343,0.0343,0.0343,0.0343,0,0
1520024280,0.0344,0.0344,0.0343,0.0343,50888.62,1750.57
1520024340,0.0344,0.0344,0.0344,0.0344,34347.52,1181.55
1520024400,0.0344,0.0344,0.0344,0.0344,28396.25,976.83
1520024460,0.0343,0.0344,0.0343,0.0344,39067.69,1343.56
1520024520,0.0344,0.0344,0.0343,0.0343,36261.37,1246.18
1520024580,0.0344,0.0344,0.0343,0.0344,57576.2,1979.94
1520024640,0.0344,0.0344,0.0343,0.0344,29865.34,1026.73
1520024700,0.0344,0.0344,0.0344,0.0344,23888.27,821.76
1520024760,0.0344,0.0344,0.0344,0.0344,29727.23,1022.62
1520024820,0.0344,0.0344,0.0343,0.0344,64845.5,2230.2
1520024880,0.0344,0.0344,0.0343,0.0344,25255.97,868.14
1520024940,0.0344,0.0344,0.0343,0.0344,16982.66,583.18
1520025000,0.0344,0.0344,0.0343,0.0344,32735.2,1124.41
1520025060,0.0344,0.0344,0.0344,0.0344,28755.39,989.19
1520025120,0.0344,0.0344,0.0344,0.0344,31134.9,1071.04
1520025180,0.0344,0.0344,0.0344,0.0344,0,0
1520025240,0.0344,0.0344,0.0344,0.0344,0,0
1520025300,0.0344,0.0344,0.0344,0.0344,271.17,9.33
1520025360,0.0344,0.0344,0.0344,0.0344,0,0
1520025420,0.0344,0.0344,0.0344,0.0344,0,0
1520025480,0.0344,0.0344,0.0344,0.0344,0,0
1520025540,0.0344,0.0344,0.0344,0.0344,0,0
1520025600,0.0344,0.0344,0.0344,0.0344,0,0
1520025660,0.0344,0.0344,0.0344,0.0344,0,0
1520025720,0.0344,0.0344,0.0344,0.0344,16034.41,551.58
1520025780,0.0344,0.0344,0.0344,0.0344,0,0
1520025840,0.0344,0.0344,0.0344,0.0344,13059.64,449.25
1520025900,0.0344,0.0344,0.0344,0.0344,0,0
1520025960,0.0344,0.0344,0.0344,0.0344,959.71,33.01
1520026020,0.0344,0.0344,0.0344,0.0344,0,0
1520026080,0.0344,0.0344,0.0344,0.0344,0,0
1520026140,0.0344,0.0344,0.0344,0.0344,0,0
1520026200,0.0344,0.0344,0.0344,0.0344,0,0
1520026260,0.0344,0.0344,0.0344,0.0344,44913.64,1545.03
1520026320,0.0344,0.0344,0.0343,0.0344,19336.89,664.76
1520026380,0.0344,0.0344,0.0344,0.0344,22357.05,769.08
1520026440,0.0344,0.0344,0.0344,0.0344,10350.8,356.07
1520026500,0.0344,0.0345,0.0343,0.0344,172393.35,5934.38
1520026560,0.0343,0.0344,0.0343,0.0344,18964.64,651.07
1520026620,0.0344,0.0344,0.0343,0.0343,20440.31,703.15
1520026680,0.0344,0.0344,0.0344,0.0344,0,0
1520026740,0.0344,0.0344,0.0344,0.0344,18380.07,632.27
1520026800,0.0344,0.0344,0.0343,0.0344,39918.95,1372.79
1520026860,0.0344,0.0344,0.0344,0.0344,20150.79,693.19
1520026920,0.0343,0.0344,0.0343,0.0344,25021.4,859.97
1520026980,0.0344,0.0344,0.0343,0.0343,37114.06,1275.31
1520027040,0.0345,0.0345,0.0344,0.0344,26132.51,901.57
1520027100,0.0344,0.0345,0.0344,0.0345,28279.56,973.68
1520027160,0.0343,0.0344,0.0343,0.0344,14307.74,490.76
1520027220,0.0345,0.0345,0.0343,0.0343,24018.19,827.52
1520027280,0.0345,0.0345,0.0345,0.0345,76860.96,2651.7
1520027340,0.0345,0.0345,0.0344,0.0345,24122.89,831.53
1520027400,0.0346,0.0346,0.0345,0.0345,134729.84,4661.65
1520027460,0.0344,0.0346,0.0343,0.0346,28981.29,996.05
1520027520,0.0343,0.0344,0.0343,0.0344,20850.47,716.2
1520027580,0.0345,0.0345,0.0343,0.0343,16167.65,557.53
1520027640,0.0345,0.0345,0.0344,0.0345,31582.6,1088.59
1520027700,0.0346,0.0346,0.0344,0.0345,22240.26,768.03
1520027760,0.0345,0.0346,0.0345,0.0346,142790.75,4932.04
1520027820,0.0344,0.0345,0.0344,0.0345,161009.69,5543.14
1520027880,0.0344,0.0344,0.0344,0.0344,25653.64,882.49
1520027940,0.0346,0.0346,0.0344,0.0344,20283.15,701.06
1520028000,0.0345,0.0346,0.0344,0.0346,30866.13,1063.88
1520028060,0.0345,0.0345,0.0345,0.0345,12453.45,429.64
1520028120,0.0345,0.0345,0.0345,0.0345,0,0
1520028180,0.0345,0.0345,0.0345,0.0345,6418.59,221.44
1520028240,0.0345,0.0345,0.0345,0.0345,25517.95,880.37
1520028300,0.0346,0.0346,0.0345,0.0345,26936.28,930.81
1520028360,0.0345,0.0346,0.0344,0.0346,26367.47,909.14
1520028420,0.0345,0.0347,0.0345,0.0345,72634.03,2508.75
1520028480,0.0345,0.0345,0.0345,0.0345,29429.55,1015.32
1520028540,0.0347,0.0347,0.0345,0.0345,23483.55,814.19
1520028600,0.0347,0.0347,0.0346,0.0347,27257.22,945.43
1520028660,0.0347,0.0347,0.0347,0.0347,0,0
1520028720,0.0347,0.0347,0.0347,0.0347,0,0
1520028780,0.0345,0.0347,0.0345,0.0347,85925.26,2981.41
1520028840,0.0345,0.0346,0.0345,0.0345,13879.29,479.3
1520028900,0.0345,0.0345,0.0345,0.0345,19388.11,668.89
1520028960,0.0347,0.0347,0.0345,0.0345,27605.5,957.91
1520029020,0.0345,0.0347,0.0345,0.0347,52269.07,1806.16
1520029080,0.0346,0.0346,0.0344,0.0345,21622.64,746.29
1520029140,0.0346,0.0346,0.0345,0.0346,28843.52,996.93
1520029200,0.0346,0.0346,0.0345,0.0346,41239.42,1425.8
1520029260,0.0345,0.0346,0.0344,0.0346,26104.41,900.42
1520029320,0.0345,0.0345,0.0345,0.0345,39382.25,1358.69
1520029380,0.0345,0.0345,0.0345,0.0345,23092.89,796.7
1520029440,0.0345,0.0345,0.0345,0.0345,20816.84,718.18
1520029500,0.0345,0.0345,0.0345,0.0345,19538.87,674.09
1520029560,0.0345,0.0347,0.0345,0.0345,23848.41,822.77
1520029620,0.0347,0.0347,0.0345,0.0345,36826.47,1276.4
1520029680,0.0346,0.0347,0.0346,0.0347,115774.23,4015.3
1520029740,0.0347,0.0347,0.0346,0.0346,25789.09,894.88
1520029800,0.0347,0.0347,0.0347,0.0347,17337.05,601.6
1520029860,0.0347,0.0347,0.0347,0.0347,2768.23,96.06
1520029920,0.0346,0.0347,0.0346,0.0347,32151.72,1115.03
1520029980,0.0347,0.0347,0.0346,0.0346,16706.74,579.19
1520030040,0.0347,0.0347,0.0346,0.0347,24771.12,858.46
1520030100,0.0346,0.0347,0.0346,0.0347,9079.31,314.14
1520030160,0.0347,0.0347,0.0346,0.0346,11307.76,392.38
1520030220,0.0347,0.0347,0.0347,0.0347,0,0
1520030280,0.0347,0.0347,0.0347,0.0347,55030.82,1909.57
1520030340,0.0347,0.0347,0.0346,0.0347,33728.41,1169
1520030400,0.0347,0.0347,0.0347,0.0347,0,0
1520030460,0.0347,0.0347,0.0347,0.0347,0,0
1520030520,0.0347,0.0347,0.0347,0.0347,0,0
1520030580,0.0347,0.0347,0.0347,0.0347,0,0
1520030640,0.0347,0.0347,0.0347,0.0347,0,0
1520030700,0.0347,0.0347,0.0347,0.0347,0,0
1520030760,0.0347,0.0347,0.0347,0.0347,0,0
1520030820,0.0347,0.0347,0.0347,0.0347,0,0
1520030880,0.0348,0.0348,0.0347,0.0347,3176.67,110.55
1520030940,0.0347,0.0348,0.0347,0.0348,2768.04,96.05
1520031000,0.0347,0.0347,0.0347,0.0347,11281.32,391.46
1520031060,0.0347,0.0347,0.0347,0.0347,0,0
1520031120,0.0347,0.0347,0.0347,0.0347,17115.69,593.91
1520031180,0.0347,0.0347,0.0347,0.0347,31445.69,1091.17
1520031240,0.0347,0.0347,0.0347,0.0347,15281.98,530.28
1520031300,0.0346,0.0348,0.0346,0.0347,102992.71,3579.41
1520031360,0.0347,0.0347,0.0346,0.0346,52749.36,1828.17
1520031420,0.0347,0.0347,0.0347,0.0347,0,0
1520031480,0.0347,0.0347,0.0347,0.0347,0,0
1520031540,0.0348,0.0348,0.0347,0.0347,7012.61,244.04
1520031600,0.0348,0.0348,0.0348,0.0348,0,0
1520031660,0.0347,0.0348,0.0347,0.0348,27284.35,948.77
1520031720,0.0347,0.0347,0.0347,0.0347,19867.89,689.42
1520031780,0.0346,0.0347,0.0346,0.0347,31039.14,1073.95
1520031840,0.0347,0.0347,0.0346,0.0346,28088.46,973.86
1520031900,0.0347,0.0347,0.0347,0.0347,16928.45,587.42
1520031960,0.0347,0.0347,0.0347,0.0347,28623.1,993.22
1520032020,0.0346,0.0347,0.0346,0.0347,16530.91,572.67
1520032080,0.0347,0.0347,0.0346,0.0346,41656.28,1445.47
1520032140,0.0347,0.0347,0.0347,0.0347,23362.01,810.66
1520032200,0.0347,0.0347,0.0347,0.0347,0,0
1520032260,0.0347,0.0347,0.0347,0.0347,0,0
1520032320,0.0346,0.0347,0.0346,0.0347,28882.39,1001.73
1520032380,0.0347,0.0347,0.0346,0.0346,85544.21,2968.38
1520032440,0.0347,0.0347,0.0347,0.0347,6146.8,213.29
1520032500,0.0346,0.0347,0.0346,0.0347,103352.95,3576.01
1520032560,0.0346,0.0346,0.0346,0.0346,0,0
1520032620,0.0346,0.0346,0.0346,0.0346,0,0
1520032680,0.0347,0.0347,0.0346,0.0346,7501.6,260.31
1520032740,0.0347,0.0347,0.0347,0.0347,0,0
1520032800,0.0346,0.0347,0.0346,0.0347,50965.77,1763.42
1520032860,0.0349,0.0349,0.0345,0.0346,279922.98,9743.13
1520032920,0.0348,0.0349,0.0348,0.0349,102710.13,3574.31
1520032980,0.0345,0.0348,0.0345,0.0348,19574.78,678.29
1520033040,0.0345,0.0346,0.0345,0.0345,27928.15,965.78
1520033100,0.0346,0.0346,0.0345,0.0345,27490.96,950.62
1520033160,0.0345,0.0346,0.0344,0.0346,31844.9,1098.66
1520033220,0.0345,0.0346,0.0345,0.0345,49134.87,1695.65
1520033280,0.0345,0.0345,0.0344,0.0345,44039.64,1518.68
1520033340,0.0347,0.0347,0.0345,0.0345,30943.49,1069.46
1520033400,0.0347,0.0347,0.0346,0.0347,60475.92,2093.6
1520033460,0.0345,0.0347,0.0345,0.0347,106465.23,3678.24
1520033520,0.0345,0.0346,0.0344,0.0345,318165.96,10970.92
1520033580,0.0345,0.0345,0.0345,0.0345,40194.24,1386.7
1520033640,0.0344,0.0345,0.0344,0.0345,40238.73,1385.69
1520033700,0.0345,0.0345,0.0344,0.0344,23835.67,822.33
1520033760,0.0344,0.0345,0.0344,0.0345,32904.68,1134.52
1520033820,0.0344,0.0345,0.0344,0.0344,27628.21,952.02
1520033880,0.0345,0.0345,0.0343,0.0344,103040.34,3545.23
1520033940,0.0344,0.0345,0.0343,0.0345,28455.72,979.19
1520034000,0.0344,0.0344,0.0344,0.0344,24828.64,854.11
1520034060,0.0344,0.0344,0.0344,0.0344,30376.21,1044.94
1520034120,0.0344,0.0344,0.0344,0.0344,9756.86,335.64
1520034180,0.0344,0.0344,0.0344,0.0344,33639.29,1157.19
1520034240,0.0344,0.0344,0.0344,0.0344,0,0
1520034300,0.0344,0.0344,0.0344,0.0344,0,0
1520034360,0.0345,0.0345,0.0344,0.0344,26894.84,927.87
1520034420,0.0346,0.0346,0.0345,0.0345,36707.2,1268.34
1520034480,0.0346,0.0346,0.0346,0.0346,48733.97,1686.2
1520034540,0.0346,0.0346,0.0346,0.0346,4550.19,157.44
1520034600,0.0346,0.0346,0.0346,0.0346,0,0
1520034660,0.0346,0.0347,0.0346,0.0346,310733.05,10761.93
1520034720,0.0346,0.0347,0.0346,0.0346,250419.17,8668.37
1520034780,0.0346,0.0346,0.0346,0.0346,35452.27,1226.65
1520034840,0.0346,0.0346,0.0346,0.0346,4286.7,148.32
1520034900,0.0347,0.0347,0.0346,0.0346,59468.23,2057.61
1520034960,0.0347,0.0347,0.0347,0.0347,4014.19,139.29
1520035020,0.0346,0.0347,0.0346,0.0347,2943.15,101.83
1520035080,0.0346,0.0346,0.0346,0.0346,22997.66,795.72
1520035140,0.0346,0.0346,0.0346,0.0346,66669.81,2306.78
1520035200,0.0346,0.0346,0.0346,0.0346,60305.51,2086.57
1520035260,0.0346,0.0346,0.0346,0.0346,23157.77,801.26
1520035320,0.0347,0.0348,0.0346,0.0346,60238.82,2090.73
1520035380,0.0346,0.0347,0.0346,0.0347,151054.66,5239.99
1520035440,0.0346,0.0347,0.0346,0.0346,21795.93,754.92
1520035500,0.0347,0.0347,0.0346,0.0346,720.73,25.01
1520035560,0.0347,0.0347,0.0347,0.0347,540.55,18.76
1520035620,0.0346,0.0347,0.0346,0.0347,12451.82,430.83
1520035680,0.0346,0.0346,0.0346,0.0346,500.01,17.3
1520035740,0.0346,0.0346,0.0346,0.0346,6264.35,216.75
1520035800,0.0346,0.0346,0.0346,0.0346,0,0
1520035860,0.0346,0.0346,0.0346,0.0346,0,0
1520035920,0.0347,0.0347,0.0346,0.0346,13126.46,455.49
1520035980,0.0347,0.0347,0.0347,0.0347,0,0
1520036040,0.0347,0.0347,0.0346,0.0347,85648.81,2969.91
1520036100,0.0346,0.0347,0.0346,0.0347,86512.12,2996.35
1520036160,0.0346,0.0346,0.0346,0.0346,34284.47,1186.24
1520036220,0.0345,0.0346,0.0345,0.0346,24515.4,847.78
1520036280,0.0346,0.0346,0.0345,0.0345,28188.11,974.32
1520036340,0.0346,0.0346,0.0346,0.0346,26622.87,921.15
1520036400,0.0345,0.0346,0.0345,0.0346,27172.74,939.39
1520036460,0.0347,0.0347,0.0345,0.0345,100,3.47
1520036520,0.0346,0.0347,0.0345,0.0347,106094.82,3667.17
1520036580,0.0346,0.0346,0.0346,0.0346,25887.79,895.72
1520036640,0.0346,0.0346,0.0346,0.0346,27481.34,950.85
1520036700,0.0345,0.0346,0.0345,0.0346,29164.68,1006.18
1520036760,0.0346,0.0346,0.0345,0.0345,31781.57,1099.64
1520036820,0.0346,0.0347,0.0346,0.0346,78488.7,2721.55
1520036880,0.0346,0.0347,0.0346,0.0346,18331.76,635.01
1520036940,0.0347,0.0347,0.0346,0.0346,21750.13,754.06
1520037000,0.0347,0.0347,0.0347,0.0347,17748.62,615.88
1520037060,0.0347,0.0347,0.0347,0.0347,10,0.347
1520037120,0.0347,0.0347,0.0346,0.0347,58926.18,2040.15
1520037180,0.0346,0.0347,0.0346,0.0347,33613.15,1164.35
1520037240,0.0346,0.0347,0.0346,0.0346,118224.47,4098.03
1520037300,0.0346,0.0346,0.0346,0.0346,7787.82,269.46
1520037360,0.0346,0.0346,0.0346,0.0346,26324.5,910.83
1520037420,0.0346,0.0346,0.0346,0.0346,130885.4,4528.63
1520037480,0.0346,0.0346,0.0346,0.0346,24659.69,853.23
1520037540,0.0346,0.0346,0.0346,0.0346,70328.44,2433.36
1520037600,0.0346,0.0346,0.0346,0.0346,0,0
1520037660,0.0345,0.0346,0.0345,0.0346,46032.83,1588.13
1520037720,0.0346,0.0346,0.0345,0.0345,75547.12,2613.93
1520037780,0.0346,0.0346,0.0346,0.0346,0,0
1520037840,0.0346,0.0346,0.0346,0.0346,14509.32,502.02
1520037900,0.0347,0.0347,0.0346,0.0346,25247.66,876.09
1520037960,0.0347,0.0347,0.0346,0.0347,25965.45,900.8
1520038020,0.0347,0.0348,0.0347,0.0347,91239.02,3167.62
1520038080,0.0347,0.0348,0.0347,0.0347,35358.05,1227.25
1520038140,0.0347,0.0347,0.0346,0.0347,26380.08,915.05
1520038200,0.0347,0.0347,0.0346,0.0347,9160.83,317.7
1520038260,0.0347,0.0347,0.0347,0.0347,3624.83,125.78
1520038320,0.0346,0.0348,0.0346,0.0347,76031.56,2634.38
1520038380,0.0346,0.0347,0.0346,0.0346,4985.33,172.76
1520038440,0.0347,0.0347,0.0346,0.0346,23163.85,803.35
1520038500,0.0347,0.0347,0.0346,0.0347,42727.68,1481.98
1520038560,0.0346,0.0347,0.0346,0.0347,33440.95,1158.32
1520038620,0.0347,0.0347,0.0346,0.0346,34585.96,1199.19
1520038680,0.0347,0.0347,0.0346,0.0347,57049.03,1976.68
1520038740,0.0347,0.0347,0.0347,0.0347,0,0
1520038800,0.0347,0.0347,0.0347,0.0347,0,0
1520038860,0.0346,0.0347,0.0346,0.0347,3000,103.8
1520038920,0.0346,0.0346,0.0346,0.0346,21776.97,753.48
1520038980,0.0346,0.0346,0.0346,0.0346,16068.69,555.98
1520039040,0.0346,0.0346,0.0346,0.0346,0,0
1520039100,0.0347,0.0347,0.0346,0.0346,20273.18,703.48
1520039160,0.0347,0.0348,0.0346,0.0347,41607.98,1444.08
1520039220,0.0346,0.0347,0.0346,0.0347,67496.16,2337.97
1520039280,0.0346,0.0348,0.0346,0.0346,107362.61,3728.02
1520039340,0.0348,0.0348,0.0346,0.0346,134963.63,4684.77
1520039400,0.0347,0.0348,0.0347,0.0348,22668.81,788.61
1520039460,0.035,0.035,0.0347,0.0347,86917.69,3035.53
1520039520,0.035,0.0351,0.035,0.035,116442.35,4079.11
1520039580,0.035,0.0351,0.035,0.035,47308.77,1656.93
1520039640,0.035,0.035,0.0348,0.035,154948.51,5412.5
1520039700,0.0349,0.035,0.0348,0.035,407770.19,14212.24
1520039760,0.035,0.035,0.0349,0.0349,65808.55,2301.77
1520039820,0.0349,0.035,0.0349,0.035,5303.19,185.08
1520039880,0.0349,0.035,0.0349,0.0349,85132.41,2975.5
1520039940,0.035,0.035,0.0349,0.0349,156049.86,5458.08
1520040000,0.035,0.035,0.0349,0.035,40864.41,1426.54
1520040060,0.035,0.035,0.035,0.035,5386.55,188.53
1520040120,0.0351,0.0351,0.035,0.035,49526.24,1738.37
1520040180,0.0352,0.0352,0.0351,0.0351,25457.64,895.11
1520040240,0.0353,0.0353,0.0351,0.0352,303946.38,10723.25
1520040300,0.0351,0.0354,0.0351,0.0353,520437.31,18366.36
1520040360,0.0351,0.0353,0.0351,0.0351,88090.58,3097.51
1520040420,0.0351,0.0351,0.0351,0.0351,18707.66,656.64
1520040480,0.035,0.0351,0.035,0.0351,61080.82,2137.83
1520040540,0.0351,0.0351,0.035,0.035,114290.98,4011.61
1520040600,0.0351,0.0352,0.0351,0.0351,143066.08,5022.97
1520040660,0.0351,0.0351,0.0351,0.0351,50635.33,1777.3
1520040720,0.0351,0.0352,0.0351,0.0351,16512.17,580.19
1520040780,0.035,0.0352,0.035,0.0351,294513.84,10336.81
1520040840,0.035,0.0351,0.035,0.035,88609.08,3101.8
1520040900,0.035,0.0351,0.035,0.035,149817.82,5244.16
1520040960,0.035,0.035,0.035,0.035,43257.87,1514.03
1520041020,0.0349,0.035,0.0349,0.035,348849.36,12186
1520041080,0.035,0.035,0.0349,0.0349,153047.51,5356.24
1520041140,0.0348,0.035,0.0347,0.035,47607.74,1656.2
1520041200,0.0348,0.0348,0.0348,0.0348,72664.16,2528.71
1520041260,0.0349,0.0349,0.0348,0.0348,69541.36,2424.92
1520041320,0.0349,0.0349,0.0348,0.0349,28051.54,977.72
1520041380,0.0349,0.0349,0.0349,0.0349,5097.19,177.89
1520041440,0.0349,0.0349,0.0349,0.0349,1996,69.66
1520041500,0.0349,0.0349,0.0349,0.0349,0,0
1520041560,0.0349,0.0349,0.0349,0.0349,81218.63,2834.53
1520041620,0.035,0.035,0.0348,0.0349,211671.95,7392.15
1520041680,0.035,0.035,0.035,0.035,79784.95,2792.47
1520041740,0.035,0.035,0.035,0.035,5275.22,184.63
1520041800,0.0353,0.0354,0.035,0.035,346986.82,12243.73
1520041860,0.0353,0.0353,0.0353,0.0353,34994.72,1235.31
1520041920,0.0355,0.0355,0.0353,0.0353,524692.46,18621.76
1520041980,0.0355,0.0355,0.0354,0.0355,75607.72,2682.27
1520042040,0.0355,0.0356,0.0355,0.0355,57591.55,2044.5
1520042100,0.0354,0.0356,0.0354,0.0355,53797.32,1909.87
1520042160,0.0357,0.0358,0.0354,0.0354,331264.23,11780.03
1520042220,0.0357,0.0359,0.0354,0.0357,330372.35,11830.64
1520042280,0.0356,0.0357,0.0355,0.0357,358513.02,12744.33
1520042340,0.0355,0.0356,0.0355,0.0356,57626.53,2048
1520042400,0.0355,0.0359,0.0354,0.0355,555277.29,19806.49
1520042460,0.0356,0.0357,0.0355,0.0355,109219.44,3885.97
1520042520,0.0355,0.0357,0.0355,0.0356,139753.51,4971.86
1520042580,0.0354,0.0355,0.0354,0.0355,117725.29,4171.84
1520042640,0.0355,0.0355,0.0354,0.0354,172544.5,6122.78
1520042700,0.0355,0.0356,0.0355,0.0355,814913.8,28929.48
1520042760,0.0355,0.0356,0.0355,0.0355,460938.87,16367.06
1520042820,0.0356,0.0356,0.0355,0.0355,103176.52,3669.13
1520042880,0.0356,0.0358,0.0355,0.0356,471090.43,16835.22
1520042940,0.0358,0.0358,0.0356,0.0356,145259.98,5194.08
1520043000,0.0358,0.0358,0.0358,0.0358,9954.99,356.39
1520043060,0.0358,0.0358,0.0358,0.0358,26378.6,944.35
1520043120,0.0357,0.0358,0.0357,0.0358,23284.98,831.27
1520043180,0.0357,0.0357,0.0357,0.0357,162601.91,5804.89
1520043240,0.0357,0.0358,0.0357,0.0357,144872.14,5171.95
1520043300,0.0357,0.0358,0.0356,0.0357,121563.65,4336.31
1520043360,0.0356,0.0358,0.0356,0.0357,76104.02,2718.67
1520043420,0.0356,0.0356,0.0356,0.0356,6580,234.25
1520043480,0.0356,0.0357,0.0356,0.0356,4826.92,171.87
1520043540,0.0356,0.0357,0.0356,0.0356,36048.13,1283.38
1520043600,0.0356,0.0356,0.0356,0.0356,0,0
1520043660,0.0355,0.0356,0.0355,0.0356,20995.27,746.29
1520043720,0.0355,0.0355,0.0355,0.0355,0,0
1520043780,0.0355,0.0355,0.0355,0.0355,28295.08,1004.48
1520043840,0.0356,0.0356,0.0355,0.0355,97636.82,3475.87
1520043900,0.0356,0.0356,0.0356,0.0356,4531.18,161.31
1520043960,0.0355,0.0356,0.0355,0.0356,29348.96,1044.07
1520044020,0.0355,0.0355,0.0355,0.0355,35522.87,1261.06
1520044080,0.0355,0.0356,0.0355,0.0355,92277.88,3278.61
1520044140,0.0355,0.0355,0.0355,0.0355,104408.54,3706.5
1520044200,0.0355,0.0355,0.0355,0.0355,0,0
1520044260,0.0355,0.0357,0.0355,0.0355,99649.73,3539.81
1520044320,0.0356,0.0356,0.0355,0.0355,98228.4,3496.93
1520044380,0.0356,0.0356,0.0356,0.0356,61704.89,2196.69
1520044440,0.0356,0.0357,0.0356,0.0356,21332.22,761.36
1520044500,0.0357,0.0357,0.0356,0.0356,17945.81,639.47
1520044560,0.0357,0.0357,0.0357,0.0357,233622.79,8340.33
1520044620,0.0357,0.0357,0.0357,0.0357,115184.36,4112.08
1520044680,0.0359,0.0359,0.0356,0.0357,228999.28,8197.18
1520044740,0.0358,0.0359,0.0358,0.0359,21489.57,769.68
1520044800,0.0358,0.0358,0.0358,0.0358,141560.94,5067.88
1520044860,0.0358,0.0359,0.0357,0.0358,28763.73,1031.7
1520044920,0.0358,0.0358,0.0358,0.0358,46598.57,1668.23
1520044980,0.0357,0.0358,0.0357,0.0358,14882.08,531.69
1520045040,0.0357,0.0357,0.0357,0.0357,4511.05,161.04
1520045100,0.0357,0.0358,0.0357,0.0357,34894.51,1245.87
1520045160,0.0356,0.0357,0.0356,0.0357,14030.27,500.48
1520045220,0.0356,0.0356,0.0356,0.0356,72000,2563.2
1520045280,0.0355,0.0356,0.0355,0.0356,48287.02,1714.19
1520045340,0.0354,0.0355,0.0354,0.0355,113148.47,4008.66
1520045400,0.0353,0.0355,0.0352,0.0354,119250.79,4211.65
1520045460,0.0354,0.0354,0.0352,0.0353,110942.6,3925.06
1520045520,0.0354,0.0354,0.0354,0.0354,23.29,0.8245
1520045580,0.0354,0.0354,0.0354,0.0354,11807.73,417.99
1520045640,0.0354,0.0354,0.0353,0.0354,36151.72,1278.77
1520045700,0.0354,0.0354,0.0354,0.0354,501.6,17.76
1520045760,0.0354,0.0354,0.0354,0.0354,0,0
1520045820,0.0353,0.0354,0.0353,0.0354,80000,2824
1520045880,0.0352,0.0353,0.0352,0.0353,299.4,10.54
1520045940,0.0353,0.0353,0.0352,0.0352,20884.67,737.23
1520046000,0.0353,0.0353,0.0353,0.0353,26769.49,944.96
1520046060,0.0353,0.0354,0.0352,0.0353,10126.78,357.3
1520046120,0.0353,0.0353,0.0352,0.0353,67226.79,2370.15
1520046180,0.0353,0.0353,0.0352,0.0353,15631.23,551.66
1520046240,0.0353,0.0353,0.0353,0.0353,0,0
1520046300,0.0354,0.0354,0.0353,0.0353,31,1.1
1520046360,0.0354,0.0354,0.0354,0.0354,0,0
1520046420,0.0354,0.0355,0.0354,0.0354,66445.35,2356.46
1520046480,0.0354,0.0355,0.0354,0.0354,148338.02,5261.29
1520046540,0.0355,0.0355,0.0354,0.0354,73579.1,2611.64
1520046600,0.0355,0.0356,0.0354,0.0355,152459.65,5413.04
1520046660,0.0354,0.0355,0.0354,0.0355,138811.53,4919.68
